,name,address,lat,lon,coordinates,rating
14052,Chai's Fish Soup,Chai's Fish Soup - Anchorvale Street,1.39571526,103.8921549,"[1.39571526, 103.8921549]",3.7
14053,Zi Jia Yong Tau Foo,Zi Jia Yong Tau Foo - Kang Kar Mall,1.3714662,103.894518,"[1.3714662, 103.894518]",4.3
14054,Mian Ba Noodle Delights,Mian Ba Noodle Delights - Punggol,1.3996909,103.9158731,"[1.3996909, 103.9158731]",4.2
14055,Mei Chin Seafood,Mei Chin Seafood - Punggol Drive,1.39975047,103.9157934,"[1.39975047, 103.9157934]",4.1
14056,Pizza Hut,Pizza Hut - Buangkok Square Mall,1.3844071776058655,103.88167727086147,"[1.3844071776058655, 103.88167727086147]",4.4
14057,Starbucks,Starbucks - Seletar Mall,1.391329,103.8760425,"[1.391329, 103.8760425]",4.5
14058,Yi Ji Fried Hokkien Prawn Mee,Yi Ji Fried Hokkien Prawn Mee - Hougang Central,1.3707763,103.8945789,"[1.3707763, 103.8945789]",4.4
14059,Ayam Penyet President,Ayam Penyet President - The Midtown,1.3702481,103.89493608,"[1.3702481, 103.89493608]",4.3
14060,Fang Yi Bao Dian,Fang Yi Bao Dian - Pasir Ris Central,1.3734511,103.9517694,"[1.3734511, 103.9517694]",3.6
14061,Pezzo,Pezzo - Compass One,1.3924021980856909,103.89483245576486,"[1.3924021980856909, 103.89483245576486]",4.1
14062,Markozar,Markozar - Compassvale Bow,1.382698,103.891047,"[1.382698, 103.891047]",4.0
14063,Domino's,Domino's - Jln Kayu,1.3961,103.8728,"[1.3961, 103.8728]",4.4
14064,The Seletar Mall B2 - Mix & Match,The Seletar Mall B2 - Mix & Match,1.3917196529411764,103.8760843,"[1.3917196529411764, 103.8760843]",
14065,Teck Ee Seafood,Teck Ee Seafood - Compassvale Link,1.3823228,103.8933915533415,"[1.3823228, 103.8933915533415]",4.3
14066,My Kampung Chicken Rice,My Kampung Chicken Rice - The Seletar Mall,1.39181106,103.87606165,"[1.39181106, 103.87606165]",4.6
14067,Jollibean,Jollibean - The Seletar Mall,1.39166408,103.876051425,"[1.39166408, 103.876051425]",4.4
14068,Song Fa Bak Kut Teh,Song Fa Bak Kut Teh - Seletar Mall,1.3916648,103.876093,"[1.3916648, 103.876093]",4.5
14069,Swensen's,Swensen's - The Seletar Mall [Islandwide Delivery],1.3912215,103.8760755,"[1.3912215, 103.8760755]",4.3
14070,McDonald's,McDonald's - Elias Community Centre,1.3783398796096549,103.9424067605512,"[1.3783398796096549, 103.9424067605512]",4.5
14071,Fish Soup & Congee,Fish Soup & Congee - Aspella [Islandwide Delivery],1.3830289135031142,103.8935577,"[1.3830289135031142, 103.8935577]",4.3
14072,O'Coffee Club,O'Coffee Club - Seletar Mall,1.3915082,103.8761,"[1.3915082, 103.8761]",4.5
14073,Tiger Dot X Take A Bite,Tiger Dot X Take A Bite - Hougang Ave 7,1.3725413608893626,103.8985605,"[1.3725413608893626, 103.8985605]",4.2
14074,MOS Burger,MOS Burger - White Sands,1.37248485,103.94959259,"[1.37248485, 103.94959259]",4.2
14075,Sushi Express,Sushi Express - The Seletar Mall,1.3914365,103.87614365434176,"[1.3914365, 103.87614365434176]",4.5
14076,Customy Mahjong,Customy Mahjong  ,1.3986214,103.8926354,"[1.3986214, 103.8926354]",
14077,Gastronomes Villa,Gastronomes Villa - Hougang Ave 7,1.3687641,103.8988964,"[1.3687641, 103.8988964]",3.8
14078,Cellarbration,Cellarbration - The Seletar Mall,1.39103576049843,103.876385259595,"[1.39103576049843, 103.876385259595]",4.5
14079,Ar-Raheeq Restaurant,Ar-Raheeq Restaurant - Sengkang West Way,1.39511695,103.87752649090908,"[1.39511695, 103.87752649090908]",4.5
14080,Subway,Subway - Seletar Mall,1.3916952,103.8760673,"[1.3916952, 103.8760673]",4.5
14081,Huang Kee Wanton Noodles,Huang Kee Wanton Noodles - Compassvale Bow,1.3822473666666666,103.8974003,"[1.3822473666666666, 103.8974003]",4.6
14082,Popular Food Japanese Korean Cuisine,Popular Food Japanese Korean Cuisine - Sengkang East Ave,1.3863932,103.8934086,"[1.3863932, 103.8934086]",4.1
14083,Maki-San,Maki-San - White Sands,1.3723940849304197,103.94961166381836,"[1.3723940849304197, 103.94961166381836]",4.5
14084,JueWei,JueWei 绝味 - Seletar Mall,1.391496826521755,103.8760459,"[1.391496826521755, 103.8760459]",4.8
14085,Shifa West Coast Indian Muslim Food,Shifa West Coast Indian Muslim Food - Upper Serangoon Crescent,1.3755005,103.9009735,"[1.3755005, 103.9009735]",4.6
14086,Roasted Delights,Roasted Delights - Fernvale Rivergrove,1.39785974876815,103.881232764244,"[1.39785974876815, 103.881232764244]",
14087,Mentai-Ya Japanese Cuisine,Mentai-Ya Japanese Cuisine - Fernvale Rivergrove,1.3977747,103.8817884,"[1.3977747, 103.8817884]",4.7
14088,Bowl & Grill,Bowl & Grill - Compassvale Link,1.3836190014180405,103.8973460700933,"[1.3836190014180405, 103.8973460700933]",4.1
14089,Hua Zai Roasted Duck,Hua Zai Roasted Duck - Pasir Ris,1.3692161,103.9481131488407,"[1.3692161, 103.9481131488407]",3.7
14090,Crave,Crave - Compass One,1.3923047,103.8949389,"[1.3923047, 103.8949389]",4.4
14091,Shu Vegetarian,SHU Vegetarian - Jalan Kayu,1.3968233333333333,103.87302886666669,"[1.3968233333333333, 103.87302886666669]",4.6
14092,Mr Bean,Mr Bean - White Sands Shopping Centre,1.3727220658937809,103.9494612,"[1.3727220658937809, 103.9494612]",4.5
14093,Ichiban Sushi,Ichiban Sushi - Compass One,1.3922762,103.89511798740128,"[1.3922762, 103.89511798740128]",4.4
14094,Noodle House,Noodle House - Compassvale Street,1.3949491,103.89609858333333,"[1.3949491, 103.89609858333333]",4.1
14095,Saizeriya,Saizeriya - The Seletar Mall,1.391239279365024,103.87607671000478,"[1.391239279365024, 103.87607671000478]",4.5
14096,Gyoza Gai,Gyoza Gai - The Seletar Mall,1.3913878310461196,103.87613835897436,"[1.3913878310461196, 103.87613835897436]",4.4
14097,Just Greens Vegetarian,Just Greens Vegetarian - Fernvale,1.39247045,103.8761795,"[1.39247045, 103.8761795]",3.9
14098,Swee Heng Bakery,Swee Heng Bakery - The Seletar Mall,1.39103576049843,103.876385259595,"[1.39103576049843, 103.876385259595]",
14099,Xing Le Xing Hainanese Chicken Rice,Xing Le Xing Hainanese Chicken Rice - Compassvale Crescent,1.3974198087413012,103.89680004119872,"[1.3974198087413012, 103.89680004119872]",3.7
14100,Ichiban Chicken Rice,Ichiban Chicken Rice - Fernvale Palms,1.3951096,103.87747599680957,"[1.3951096, 103.87747599680957]",3.9
14101,Jia Xiang Mala Hotpot 家乡麻辣香锅,Jia Xiang Mala Hotpot 家乡麻辣香锅 - Punggol,1.40320534,103.8958363,"[1.40320534, 103.8958363]",4.2
14102,Kimly Seafood,Kimly Seafood - Anchorvale,1.38920072,103.8864739,"[1.38920072, 103.8864739]",4.3
14103,Face Ban Mian,Face Ban Mian - Anchorvale Road,1.389215,103.88646834860133,"[1.389215, 103.88646834860133]",3.9
14104,Kingpin Floras,Kingpin Floras - Upper Serangoon View,1.37302,103.9021178,"[1.37302, 103.9021178]",
14105,Sugary Kneads Co.,Sugary Kneads Co. - Rivervale Gardens ,1.3947,103.8808,"[1.3947, 103.8808]",5.0
14106,Petite Bakehouse,Petite Bakehouse - Anchorvale Horizon,1.3947192,103.8882161,"[1.3947192, 103.8882161]",4.0
14107,Budz,Budz - Ecopolitan,1.40107116755226,103.897993978758,"[1.40107116755226, 103.897993978758]",
14108,Tsui Hiang Guan Seafood,Tsui Hiang Guan Seafood - Compassvale Drive,1.389431699512567,103.8929646,"[1.389431699512567, 103.8929646]",4.1
14109,Ming Fa Fishball,Ming Fa Fishball - Pasir Ris Central Hawker Centre,1.3732552,103.95144432401338,"[1.3732552, 103.95144432401338]",4.2
14110,473 Spinach Soup,473 Spinach Soup - Fernvale Rivergrove,1.3977861210526317,103.8817721,"[1.3977861210526317, 103.8817721]",4.1
14111,Aladdin Indian Muslim Cusine,Aladdin Indian Muslim Cusine - Punggol Regalia,1.4022185,103.90116302,"[1.4022185, 103.90116302]",3.7
14112,Obar Livehouse,Obar Livehouse - E!Hub-Downtown East,1.3756397,103.95503528,"[1.3756397, 103.95503528]",4.5
14113,Quan Ji Teochew Noodles,Quan Ji Teochew Noodles - Compassvale Drive,1.3897572,103.8929196,"[1.3897572, 103.8929196]",
14114,Grill Werkz,Grill Werkz - Anchorvale Crescent,1.3988373666666667,103.8899828,"[1.3988373666666667, 103.8899828]",4.3
14115,Mixed Veg. Rice,Kimly Mixed Rice - Anchorvale Road,1.3892433333333334,103.886413,"[1.3892433333333334, 103.886413]",4.3
14116,Segar,Segar - E!Hub-Downtown East,1.377154166666667,103.954969,"[1.377154166666667, 103.954969]",4.4
14117,Tea Tree Cafe,Tea Tree Cafe - Punggol Central,1.40400385,103.9019841,"[1.40400385, 103.9019841]",4.4
14118,Jewel Coffee,Jewel Coffee - Sengkang Community Hospital,1.3961178551848974,103.89179767579871,"[1.3961178551848974, 103.89179767579871]",4.3
14119,Hei Sushi,Hei Sushi - Downtown East,1.3777700934764154,103.95481513481768,"[1.3777700934764154, 103.95481513481768]",4.5
14120,Shea,Shea - Anchorvale Road,1.39555341757974,103.887874904741,"[1.39555341757974, 103.887874904741]",
14121,Tender Fresh Pasta & Broiler,Tenderfresh Pasta & Broiler - Upper Serangoon Road,1.3780493736267088,103.90346288681027,"[1.3780493736267088, 103.90346288681027]",4.1
14122,Safa Indian Muslim Food,Safa Indian Muslim Food - Anchorvale Street,1.3969235529458075,103.88933448346984,"[1.3969235529458075, 103.88933448346984]",3.4
14123,Ah Xin Malatang,Ah Xin Malatang - Fernvale Link,1.39170372,103.879544,"[1.39170372, 103.879544]",3.9
14124,A Tilly A Day,A Tilly A Day - Waterway Point,1.405731796,103.9017192,"[1.405731796, 103.9017192]",
14125,Just Acia,Just Acia - E!Avenue @ Downtown East,1.3776053,103.9550753,"[1.3776053, 103.9550753]",4.6
14126,Makanpanda,Makanpanda - Kopitiam Square,1.3910726,103.8937038,"[1.3910726, 103.8937038]",4.0
14127,XimenJie,XimenJie - E!Hub - Downtown East,1.3762609045331118,103.9556145935777,"[1.3762609045331118, 103.9556145935777]",4.2
14128,Cheers (FairPrice Xpress),Cheers (FairPrice Xpress) - Rivervale Mall,1.3926452,103.90439593185886,"[1.3926452, 103.90439593185886]",4.8
14129,Kaffe & Toast,Kaffe & Toast - Sengkang General Hospital,1.3948945647341446,103.89295172028164,"[1.3948945647341446, 103.89295172028164]",4.3
14130,Ding Ji,Ding Ji - Compassvale Bow,1.382146090085368,103.89738029530332,"[1.382146090085368, 103.89738029530332]",4.0
14131,Habib's Express,Habib's Express - FERNVALE,1.3917159,103.8795565,"[1.3917159, 103.8795565]",3.9
14132,Buey Tahan SeeFood,Buey Tahan See-Food - Anchorvale Crescent,1.398972969258594,103.89001348779937,"[1.398972969258594, 103.89001348779937]",4.4
14133,Kung Fu Tea,Kung Fu Tea - Downtown East E!Hub,1.3760415333333331,103.95575666791352,"[1.3760415333333331, 103.95575666791352]",4.7
14134,LiHO Tea,LiHO Tea - The Seletar Mall,1.3913137,103.8760301,"[1.3913137, 103.8760301]",4.6
14135,Sengkang Wanton Mee,Sengkang Wanton Mee - Sengkang General Hospital,1.3956950333333331,103.89233666666664,"[1.3956950333333331, 103.89233666666664]",4.4
14136,Gong Cha,Gong Cha - Compass One,1.3919080346822736,103.8948667,"[1.3919080346822736, 103.8948667]",4.5
14137,PGFN Since 1982,PGFN Since 1982 - Punggol Way,1.4056630730628965,103.8970727,"[1.4056630730628965, 103.8970727]",4.3
14138,Japanese Korean Food At 198 Punggol,Japanese Korean Food At 198 Punggol - Punggol Field,1.3993539,103.9062942,"[1.3993539, 103.9062942]",4.0
14139,Mix & Match Malls (Food) - Pasir Ris Close,Mix & Match Malls (Food) - Pasir Ris Close,1.3761070771677155,103.955768,"[1.3761070771677155, 103.955768]",4.3
14140,GNC,GNC - Compass One #B1-30,1.3922813571428572,103.89497641428572,"[1.3922813571428572, 103.89497641428572]",5.0
14141,Home Kitchen Nasi Lemak,Home Kitchen Nasi Lemak - Sengkang Community Hospital,1.3957431523809525,103.89222519090907,"[1.3957431523809525, 103.89222519090907]",4.2
14142,Hao Jia Ban Mian,Hao Jia Ban Mian - Rivervale Mall,1.3923830046231565,103.9045627,"[1.3923830046231565, 103.9045627]",3.7
14143,Lao Huo Tang,Lao Huo Tang - Chinese Mix Soup - Kopitiam Square,1.3911536,103.89386,"[1.3911536, 103.89386]",4.6
14144,Old Chang Kee,Old Chang Kee - Compass One,1.3917054,103.89523253745152,"[1.3917054, 103.89523253745152]",4.4
14145,Tian Tian Chi Mian,Tian Tian Chi Mian - Punggol Field,1.3993411,103.906356,"[1.3993411, 103.906356]",
14146,Thye Guan Fragrant Hot Pot 泰源麻辣香锅,Thye Guan Fragrant Hot Pot 泰源麻辣香锅 - Compassvale Crescent,1.397598,103.896415,"[1.397598, 103.896415]",
14147,Pepper Lunch,Pepper Lunch - Compass One,1.392276975,103.8948576,"[1.392276975, 103.8948576]",4.4
14148,Jian Bo Tiong Bahru Shui Kueh,Jian Bo Tiong Bahru Shui Kueh - Compass One,1.3922999,103.89501661041768,"[1.3922999, 103.89501661041768]",3.9
14149,Kamar Western,Kamar Western - Punggol Spectra,1.4003762,103.91026258,"[1.4003762, 103.91026258]",4.2
14150,Wild Wild Western,Wild Wild Western - Sumang Walk,1.4030724603586,103.895321720201,"[1.4030724603586, 103.895321720201]",5.0
14151,BreadTalk,Breadtalk - Compass One #B1-29,1.3922725,103.8949628,"[1.3922725, 103.8949628]",4.6
14152,McDonald's,McDonald's - Loyang Point,1.3668032189369512,103.96430388092972,"[1.3668032189369512, 103.96430388092972]",4.4
14153,Japanese & Korean,Japanese & Korean - Coralinus,1.40349379,103.9062529,"[1.40349379, 103.9062529]",4.1
14154,The Body Shop,The Body Shop - Compass One #01-18,1.3919503545454543,103.89523836184276,"[1.3919503545454543, 103.89523836184276]",4.8
14155,Ming Xiang Traditional Roasted,Ming Xiang Traditional Roasted - Sumang Walk,1.4032632153846154,103.8958312,"[1.4032632153846154, 103.8958312]",4.1
14156,Popular Food Japanese Korean Cuisine,Popular Food Japanese Korean Cuisine - Loyang Point,1.3672698,103.9647306,"[1.3672698, 103.9647306]",4.2
14157,Mixed Veg. Rice,Kimly Mixed Rice - Pasir Ris Drive 6,1.3700148836378263,103.95743765,"[1.3700148836378263, 103.95743765]",4.5
14158,Huang Hong Ji Porridge,Huang Hong Ji Porridge - Punggol Field,1.4031555,103.8988093,"[1.4031555, 103.8988093]",4.4
14159,Kimly Seafood,Kimly Seafood - Compassvale,1.3821108,103.8973835,"[1.3821108, 103.8973835]",4.2
14160,KPT Jing Fish Soup,KPT Jing Fish Soup - Hougang Ave 10,1.3749422318984368,103.8971749,"[1.3749422318984368, 103.8971749]",4.2
14161,Backyard Griller,Backyard Griller - Punggol Drive,1.4048079529728883,103.90893937,"[1.4048079529728883, 103.90893937]",4.1
14162,Cheers (FairPrice Xpress),Cheers (FairPrice Xpress) - Hougang Central,1.37154964,103.8936173,"[1.37154964, 103.8936173]",4.8
14163,Ching Hao Wei,Ching Hao Wei - Loyang Enterprise Building,1.3800803,103.976239335,"[1.3800803, 103.976239335]",4.3
14164,Yes! Nasi Kukus,Yes! Nasi Kukus - Punggol Regalia,1.4023566,103.90118697534716,"[1.4023566, 103.90118697534716]",4.5
14165,Crystal Jade Go,Crystal Jade Go - Oasis Terrace,1.402680565571217,103.91305917989912,"[1.402680565571217, 103.91305917989912]",4.4
14166,Selera Sumang,Selera Sumang - Waterway Terraces I,1.40848304348294,103.899000385285,"[1.40848304348294, 103.899000385285]",
14167,Rise & Grind Coffee Co.,Rise & Grind Coffee Co. - Punggol Drive,1.402863325,103.9130712,"[1.402863325, 103.9130712]",4.4
14168,Seabay Wok & Grill,Seabay Wok & Grill - Matilda Court,1.4022108,103.8923951165389,"[1.4022108, 103.8923951165389]",3.5
14169,Mr Mamak,Mr Mamak - Changi Village Road,1.3885024897120668,103.9871627,"[1.3885024897120668, 103.9871627]",4.4
14170,XimenJie,XimenJie - Oasis Terraces,1.4027103773733955,103.9133889366725,"[1.4027103773733955, 103.9133889366725]",4.5
14171,Burgs By Project Warung,Burgs By Project Warung - Waterway Terraces I,1.408637760309503,103.89911013653688,"[1.408637760309503, 103.89911013653688]",4.4
14172,Subway,Subway - Rivervale Mall,1.3920855,103.9048743150339,"[1.3920855, 103.9048743150339]",4.5
14173,Chao Yuan Gourmet,Chao Yuan Gourmet - Choa Chu Kang Ave 4,1.38318920967113,103.7403000221023,"[1.38318920967113, 103.7403000221023]",3.8
14174,Lou Yau,Lou Yau - Oasis Terraces,1.4028222,103.91336311176472,"[1.4028222, 103.91336311176472]",3.9
14175,Macpherson KL Chilli Ban Mian,Macpherson KL Chilli Ban Mian - Compassvale Crescent,1.397409159230719,103.89682234341734,"[1.397409159230719, 103.89682234341734]",4.2
14176,Cheers (FairPrice Xpress) @ Esso,Cheers (FairPrice Xpress) @ Esso - Choa Chu Kang Way,1.3776916,103.7502532,"[1.3776916, 103.7502532]",4.0
14177,Pontian Wanton Noodles,Pontian Wanton Noodles - Rivervale Mall #01-21,1.3921526999999998,103.90479850769042,"[1.3921526999999998, 103.90479850769042]",4.3
14178,218 Centre Hokkien Mee & Minced Meat Noodle,218 Centre Hokkien Mee & Minced Meat Noodle - Sumang Walk,1.4032216037324188,103.8958294,"[1.4032216037324188, 103.8958294]",3.9
14179,Chai's Original Sliced Fish Soup,Chai's Original Sliced Fish Soup - Punggol Field,1.3993675,103.9062922,"[1.3993675, 103.9062922]",3.2
14180,Kimly Seafood,Kimly Seafood - Upper Serangoon,1.3780598,103.9034758334097,"[1.3780598, 103.9034758334097]",4.2
14181,Eighteen Frozen,Eighteen Frozen - Punggol Crest,1.399185,103.900935,"[1.399185, 103.900935]",
14182,Tendon Go!,Tendon Go! - Punggol Drive,1.4028487,103.91338872,"[1.4028487, 103.91338872]",4.2
14183,Good Taste Mala Hotpot,Good Taste Mala Hotpot - Compassvale Street,1.394957448704335,103.8961124,"[1.394957448704335, 103.8961124]",4.0
14184,Badaling,Badaling - Punggol Regalia,1.40236029,103.90117018,"[1.40236029, 103.90117018]",
14185,Waterway Point (Mart Mix & Match),Mix & Match Malls (Mart) - Punggol,1.4062987,103.90220729097436,"[1.4062987, 103.90220729097436]",5.0
14186,Lao Huo Tang,Lao Huo Tang - Chinese Mix Soup - Kang Kar Mall,1.3715897,103.89446809690972,"[1.3715897, 103.89446809690972]",4.2
14187,La Mei Zi Mala Hotpot,La Mei Zi Mala Hotpot - Hougang Mall,1.372541,103.8938642,"[1.372541, 103.8938642]",3.5
14188,Grab Durian By Spike Empire,Grab Durian By Spike Empire - Waterway Terraces 1,1.40848304348294,103.899000385285,"[1.40848304348294, 103.899000385285]",
14189,Chef Recipe,Chef Recipe - Compassvale Bow,1.382130761648434,103.89739195,"[1.382130761648434, 103.89739195]",4.3
14190,Bullseye Bagel,Bullseye Bagel - Waterway Point,1.4065251,103.9019829,"[1.4065251, 103.9019829]",3.7
14191,Tenderfresh Express,Tenderfresh Express - Yew Tee Point,1.3972645562231063,103.74689164239368,"[1.3972645562231063, 103.74689164239368]",4.4
14192,Popular Food Japanese Korean Cuisine,Popular Food Japanese Korean Cuisine - Rivervale Plaza,1.3849305666666667,103.9016142,"[1.3849305666666667, 103.9016142]",4.3
14193,Hong Kong Sheng Kee Dessert,Hong Kong Sheng Kee Dessert - Lot One,1.3851812997844777,103.74488800873236,"[1.3851812997844777, 103.74488800873236]",4.3
14194,Buey Tahan See-Food By Shi Fu Ge,Buey Tahan See-Food By Shi Fu Ge - Waterway Terraces 1 [Islandwide Delivery],1.4083919053331044,103.89916959404974,"[1.4083919053331044, 103.89916959404974]",4.2
14195,Kuriya Japanese Market,Kuriya Japanese Market - Waterway Point,1.4066247676494896,103.9024780434512,"[1.4066247676494896, 103.9024780434512]",4.5
14196,Song Fa Bak Kut Teh,Song Fa Bak Kut Teh - Waterway Point,1.4066354,103.90223410057727,"[1.4066354, 103.90223410057727]",4.6
14197,SF Fruits & Juices,SF Fruits & Juices - Waterpoint Point,1.4066497999999998,103.9021358,"[1.4066497999999998, 103.9021358]",4.7
14198,Western & Nasi Lemak by Food Project,Western & Nasi Lemak by Food Project - Koufu Rivervale Plaza,1.38509328,103.90135871780458,"[1.38509328, 103.90135871780458]",4.3
14199,Heavenly Wang,Heavenly Wang - Rivervale Plaza,1.3855320145119805,103.90161256240452,"[1.3855320145119805, 103.90161256240452]",4.0
14200,Cane & Juice,Cane & Juice - Rivervale Plaza,1.38575764,103.9022236,"[1.38575764, 103.9022236]",4.3
14201,Pizza Hut,Pizza Hut - Choa Chu Kang Sports Centre,1.3913412733333332,103.7481375590909,"[1.3913412733333332, 103.7481375590909]",4.1
14202,Blessed Burrito Bowls,Blessed Burrito Bowls - Waterway Point,1.407062,103.901345,"[1.407062, 103.901345]",
14203,R&B Tea,R&B Tea - Rivervale Plaza,1.3859221417034997,103.9018427,"[1.3859221417034997, 103.9018427]",4.7
14204,Wu Ming Hainanese Chicken Rice,Wu Ming Hainanese Chicken Rice - Compassvale Link,1.383094,103.893535,"[1.383094, 103.893535]",4.2
14205,Yummy Bento,Yummy Bento - LimBang Shopping Centre,1.3921867,103.7430338,"[1.3921867, 103.7430338]",4.4
14206,Each A Cup,Each A Cup - Rivervale Mall #01-22,1.392142,103.90475702285764,"[1.392142, 103.90475702285764]",4.5
14207,Old Chang Kee,Old Chang Kee - Yewtee Point,1.3973595,103.7470226,"[1.3973595, 103.7470226]",4.6
14208,Xing Le Mala Hotpot,Xing Le Mala Hotpot - Punggol Spectra,1.4002896,103.9103181,"[1.4002896, 103.9103181]",3.9
14209,Hong Kong Street Chun Tat Kee,Hong Kong Street Chun Tat Kee - Rivervale Crescent,1.3904136025722298,103.90875968907233,"[1.3904136025722298, 103.90875968907233]",4.3
